Date Times,Energy
Mon Jan 07 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),-0.8207
Mon Jan 07 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-0.80903
Mon Jan 07 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-1.237
Mon Jan 07 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-1.3992
Mon Jan 07 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-1.073
Mon Jan 07 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-0.557
Mon Jan 07 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.593
Mon Jan 07 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-1.046
Mon Jan 07 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.862
Mon Jan 07 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.859
Mon Jan 07 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.964
Mon Jan 07 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.634
Mon Jan 07 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.546
Tue Jan 08 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.588
Tue Jan 08 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.472
Tue Jan 08 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.365
Tue Jan 08 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.283
Tue Jan 08 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.346
Tue Jan 08 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.367
Tue Jan 08 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.378
Tue Jan 08 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.351
Tue Jan 08 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.265
Tue Jan 08 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.359
Tue Jan 08 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.35236
Tue Jan 08 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.41629
Tue Jan 08 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.26062
Tue Jan 08 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.27209
Tue Jan 08 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.64816
Tue Jan 08 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),1.1301
Tue Jan 08 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.7806
Tue Jan 08 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.2434
Tue Jan 08 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.4157
Tue Jan 08 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.9179
Tue Jan 08 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),2.3358
Tue Jan 08 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),2.3089
Tue Jan 08 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),0.97227
Tue Jan 08 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),1.796
Tue Jan 08 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),0.66872
Tue Jan 08 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),0.42318
Tue Jan 08 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),1.3312
Tue Jan 08 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),0.59447
Tue Jan 08 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),2.222
Tue Jan 08 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),1.5791
Tue Jan 08 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),1.0348
Tue Jan 08 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),1.5062
Tue Jan 08 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),0.14302
Tue Jan 08 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),0.034914
Tue Jan 08 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),-0.32269
Tue Jan 08 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),-0.78014
Tue Jan 08 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-1.3777
Tue Jan 08 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-1.4089
Tue Jan 08 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-1.4125
Tue Jan 08 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-1.678
Tue Jan 08 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-2.009
Tue Jan 08 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-1.863
Tue Jan 08 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-1.837
Tue Jan 08 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-1.911
Tue Jan 08 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.616
Tue Jan 08 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.534
Tue Jan 08 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.469
Tue Jan 08 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.455
Wed Jan 09 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.426
Wed Jan 09 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.448
Wed Jan 09 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.452
Wed Jan 09 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.429
Wed Jan 09 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.431
Wed Jan 09 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.478
Wed Jan 09 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.405
Wed Jan 09 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.441
Wed Jan 09 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.44
Wed Jan 09 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.407
Wed Jan 09 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.46673
Wed Jan 09 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.56507
Wed Jan 09 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.95969
Wed Jan 09 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.54858
Wed Jan 09 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),-0.12137
Wed Jan 09 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),0.78403
Wed Jan 09 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.5918
Wed Jan 09 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.0748
Wed Jan 09 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.4189
Wed Jan 09 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.8858
Wed Jan 09 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),3.0702
Wed Jan 09 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),3.239
Wed Jan 09 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),3.2157
Wed Jan 09 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),3.33
Wed Jan 09 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),3.9881
Wed Jan 09 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),3.8019
Wed Jan 09 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),3.5561
Wed Jan 09 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),3.4532
Wed Jan 09 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),3.2151
Wed Jan 09 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),2.7799
Wed Jan 09 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),1.965
Wed Jan 09 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),1.8402
Wed Jan 09 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),1.6116
Wed Jan 09 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),1.0704
Wed Jan 09 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),-0.34265
Wed Jan 09 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),-1.0095
Wed Jan 09 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-1.231
Wed Jan 09 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-1.2367
Wed Jan 09 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-1.7363
Wed Jan 09 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-1.424
Wed Jan 09 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-0.661
Wed Jan 09 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.763
Wed Jan 09 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-0.523
Wed Jan 09 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.387
Wed Jan 09 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.375
Wed Jan 09 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.512
Wed Jan 09 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.392
Wed Jan 09 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.364
Thu Jan 10 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.387
Thu Jan 10 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.344
Thu Jan 10 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.255
Thu Jan 10 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.323
Thu Jan 10 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.37
Thu Jan 10 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.387
Thu Jan 10 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.356
Thu Jan 10 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.267
Thu Jan 10 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.362
Thu Jan 10 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.386
Thu Jan 10 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.42961
Thu Jan 10 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.24448
Thu Jan 10 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.31769
Thu Jan 10 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.02014
Thu Jan 10 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.46075
Thu Jan 10 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),1.1009
Thu Jan 10 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.8427
Thu Jan 10 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.1812
Thu Jan 10 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.4202
Thu Jan 10 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.9535
Thu Jan 10 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),3.0887
Thu Jan 10 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),3.1576
Thu Jan 10 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),3.59
Thu Jan 10 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),3.4899
Thu Jan 10 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),3.8426
Thu Jan 10 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),3.9651
Thu Jan 10 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),3.8538
Thu Jan 10 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),3.7529
Thu Jan 10 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),3.5057
Thu Jan 10 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),3.4136
Thu Jan 10 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),2.9901
Thu Jan 10 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),2.1582
Thu Jan 10 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),1.9098
Thu Jan 10 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),1.0108
Thu Jan 10 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),0.75613
Thu Jan 10 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),0.2119
Thu Jan 10 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-0.20745
Thu Jan 10 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-1.0195
Thu Jan 10 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-0.55741
Thu Jan 10 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-0.573
Thu Jan 10 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-0.984
Thu Jan 10 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.735
Thu Jan 10 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-0.774
Thu Jan 10 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-1.028
Thu Jan 10 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.759
Thu Jan 10 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.502
Thu Jan 10 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.642
Thu Jan 10 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-1.149
Fri Jan 11 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.95
Fri Jan 11 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.747
Fri Jan 11 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.544
Fri Jan 11 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.552
Fri Jan 11 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.65
Fri Jan 11 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.491
Fri Jan 11 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.498
Fri Jan 11 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.522
Fri Jan 11 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.499
Fri Jan 11 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.419
Fri Jan 11 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.46923
Fri Jan 11 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.46251
Fri Jan 11 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.14213
Fri Jan 11 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.011434
Fri Jan 11 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.29941
Fri Jan 11 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),1.1253
Fri Jan 11 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.5678
Fri Jan 11 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.1209
Fri Jan 11 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.4123
Fri Jan 11 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),2.7065
Fri Jan 11 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),3.0054
Fri Jan 11 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),3.198
Fri Jan 11 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),3.4523
Fri Jan 11 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),3.4812
Fri Jan 11 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),3.5749
Fri Jan 11 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),3.5393
Fri Jan 11 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),3.4892
Fri Jan 11 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),3.3766
Fri Jan 11 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),2.4774
Fri Jan 11 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),1.9059
Fri Jan 11 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),1.4665
Fri Jan 11 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),0.92486
Fri Jan 11 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),0.51679
Fri Jan 11 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),0.017739
Fri Jan 11 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),-0.51455
Fri Jan 11 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),-1.1196
Fri Jan 11 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-0.66677
Fri Jan 11 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-0.80585
Fri Jan 11 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-1.623
Fri Jan 11 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-1.6
Fri Jan 11 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-1.499
Fri Jan 11 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-1.388
Fri Jan 11 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-1.833
Fri Jan 11 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.967
Fri Jan 11 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.792
Fri Jan 11 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-1.02
Fri Jan 11 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-1.049
Fri Jan 11 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.617
Sat Jan 12 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.468
Sat Jan 12 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.394
Sat Jan 12 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.42
Sat Jan 12 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.441
Sat Jan 12 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.438
Sat Jan 12 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.417
Sat Jan 12 2013 03:00:00 GMT+1030 (Australian Central Daylight Time),-0.435
Sat Jan 12 2013 03:30:00 GMT+1030 (Australian Central Daylight Time),-0.389
Sat Jan 12 2013 04:00:00 GMT+1030 (Australian Central Daylight Time),-0.453
Sat Jan 12 2013 04:30:00 GMT+1030 (Australian Central Daylight Time),-0.49
Sat Jan 12 2013 05:00:00 GMT+1030 (Australian Central Daylight Time),-0.3935
Sat Jan 12 2013 05:30:00 GMT+1030 (Australian Central Daylight Time),-0.31784
Sat Jan 12 2013 06:00:00 GMT+1030 (Australian Central Daylight Time),-0.22973
Sat Jan 12 2013 06:30:00 GMT+1030 (Australian Central Daylight Time),-0.059624
Sat Jan 12 2013 07:00:00 GMT+1030 (Australian Central Daylight Time),0.47367
Sat Jan 12 2013 07:30:00 GMT+1030 (Australian Central Daylight Time),1.0012
Sat Jan 12 2013 08:00:00 GMT+1030 (Australian Central Daylight Time),1.6119
Sat Jan 12 2013 08:30:00 GMT+1030 (Australian Central Daylight Time),2.0323
Sat Jan 12 2013 09:00:00 GMT+1030 (Australian Central Daylight Time),2.2977
Sat Jan 12 2013 09:30:00 GMT+1030 (Australian Central Daylight Time),1.7544
Sat Jan 12 2013 10:00:00 GMT+1030 (Australian Central Daylight Time),1.8545
Sat Jan 12 2013 10:30:00 GMT+1030 (Australian Central Daylight Time),2.0987
Sat Jan 12 2013 11:00:00 GMT+1030 (Australian Central Daylight Time),2.171
Sat Jan 12 2013 11:30:00 GMT+1030 (Australian Central Daylight Time),2.4595
Sat Jan 12 2013 12:00:00 GMT+1030 (Australian Central Daylight Time),2.6291
Sat Jan 12 2013 12:30:00 GMT+1030 (Australian Central Daylight Time),1.8657
Sat Jan 12 2013 13:00:00 GMT+1030 (Australian Central Daylight Time),1.564
Sat Jan 12 2013 13:30:00 GMT+1030 (Australian Central Daylight Time),2.1614
Sat Jan 12 2013 14:00:00 GMT+1030 (Australian Central Daylight Time),1.9865
Sat Jan 12 2013 14:30:00 GMT+1030 (Australian Central Daylight Time),1.829
Sat Jan 12 2013 15:00:00 GMT+1030 (Australian Central Daylight Time),1.45
Sat Jan 12 2013 15:30:00 GMT+1030 (Australian Central Daylight Time),1.0493
Sat Jan 12 2013 16:00:00 GMT+1030 (Australian Central Daylight Time),0.53589
Sat Jan 12 2013 16:30:00 GMT+1030 (Australian Central Daylight Time),0.019878
Sat Jan 12 2013 17:00:00 GMT+1030 (Australian Central Daylight Time),-0.62516
Sat Jan 12 2013 17:30:00 GMT+1030 (Australian Central Daylight Time),-0.99011
Sat Jan 12 2013 18:00:00 GMT+1030 (Australian Central Daylight Time),-1.2373
Sat Jan 12 2013 18:30:00 GMT+1030 (Australian Central Daylight Time),-1.2536
Sat Jan 12 2013 19:00:00 GMT+1030 (Australian Central Daylight Time),-1.3488
Sat Jan 12 2013 19:30:00 GMT+1030 (Australian Central Daylight Time),-1.452
Sat Jan 12 2013 20:00:00 GMT+1030 (Australian Central Daylight Time),-1.5
Sat Jan 12 2013 20:30:00 GMT+1030 (Australian Central Daylight Time),-0.819
Sat Jan 12 2013 21:00:00 GMT+1030 (Australian Central Daylight Time),-0.698
Sat Jan 12 2013 21:30:00 GMT+1030 (Australian Central Daylight Time),-0.981
Sat Jan 12 2013 22:00:00 GMT+1030 (Australian Central Daylight Time),-0.912
Sat Jan 12 2013 22:30:00 GMT+1030 (Australian Central Daylight Time),-0.486
Sat Jan 12 2013 23:00:00 GMT+1030 (Australian Central Daylight Time),-0.544
Sat Jan 12 2013 23:30:00 GMT+1030 (Australian Central Daylight Time),-0.752
Sun Jan 13 2013 00:00:00 GMT+1030 (Australian Central Daylight Time),-0.755
Sun Jan 13 2013 00:30:00 GMT+1030 (Australian Central Daylight Time),-0.408
Sun Jan 13 2013 01:00:00 GMT+1030 (Australian Central Daylight Time),-0.509
Sun Jan 13 2013 01:30:00 GMT+1030 (Australian Central Daylight Time),-0.409
Sun Jan 13 2013 02:00:00 GMT+1030 (Australian Central Daylight Time),-0.466
Sun Jan 13 2013 02:30:00 GMT+1030 (Australian Central Daylight Time),-0.441
